mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
5,Battlecry :  Add a copy of each of your other Battlecry minions to your hand ,4.0,5.0,['Neutral'],Legendary,3.8,,
2,Battlecry : Take Fatigue damage  Gain that much Attack and Health ,2.0,2.0,['Warlock'],Common,3.1,['Demon'],
1,Give a minion +3 Health  Gain 3 Armor ,,,['Druid'],Common,3.2,,Nature
5,Battlecry :  Summon a 1/1 copy of a random minion in your deck ,3.0,4.0,['Neutral'],Legendary,4.1,,
7,At the end of your turn  deal 2 damage to ALL other characters ,7.0,7.0,['Neutral'],Legendary,3.8,['Elemental'],
4,Your minions trigger their Deathrattles twice ,1.0,7.0,['Neutral'],Legendary,3.2,,
4,If this would transform into a minion  summon that minion instead ,3.0,6.0,['Shaman'],Legendary,3.7,['Naga'],
2,Summon a 1/4 Monkey withTaunt (3 Monkeys left!),,,['Hunter'],Rare,3.1,,
5,Frenzy : Give your other minions +2/+2 ,3.0,5.0,['Neutral'],Epic,2.4,,
6,TauntCosts (1) while your deck has 10 or fewer cards ,6.0,6.0,['Warlock'],Epic,3.5,,
7,Battlecry : Summon a random Beast ,5.0,5.0,['Neutral'],Epic,1.5,,
3,YourDeathrattle cards cost (1) less ,2.0,4.0,['Neutral'],Common,2.5,,
4,Summon a 2/4 Guard withTaunt  If it's your only minion  summon another ,,,"['Paladin', 'Warrior']",Common,3.1,,
2,Deal 3 Damage Gain 3 Armor ,,,['Warrior'],Common,4.2,,
8,Rush After this minion attacks and kills a minion  it may attack again ,3.0,12.0,['Neutral'],Epic,2.8,,
2,Draw a card for each damaged friendly character ,,,['Warrior'],Common,4.0,,
2,Battlecry : Discovera Holy spell ,1.0,3.0,['Paladin'],Rare,4.0,,
2,At the end of your turn  raise aCorpseas a 1/3 Risen Footman withTaunt ,2.0,3.0,['Death Knight'],Common,4.0,,
1,After your hero attacks  gain +1 Attack ,1.0,2.0,"['Hunter', 'Demon Hunter']",Common,4.8,['Demon'],
6,Adjacent minions haveWindfury ,5.0,5.0,['Neutral'],Common,4.0,,
2,After your hero attacks  summon two 1/1 Felwings ,2.0,2.0,"['Hunter', 'Demon Hunter']",Common,3.9,,
1,Deathrattle : Summon a 2/1 Bat ,1.0,1.0,['Hunter'],Common,3.7,,
1,Quest : Add 4 cards from other classes to your hand Reward : Ancient Blades ,,,['Rogue'],Legendary,4.4,,
5,RushBattlecry : Add a random minion from another class to your hand ,3.0,5.0,[],Rare,2.8,,
0,Deal 1 damage to all minions  Overload :  (2) ,,,['Shaman'],Common,2.6,,Nature
1,Battlecry : Give a frinedly minion +2 Health ,1.0,2.0,['Neutral'],Common,3.2,,
2,Secret :  After your hero is attacked  summon a 3/3 Bear with Taunt ,,,['Hunter'],Common,4.0,,
7,Battlecry : For each Frost spell you've cast this game  summon a 3/4 Elemental thatFreezes ,6.0,6.0,['Shaman'],Legendary,3.0,['Elemental'],
3,Can't be targeted by spells or Hero Powers ,4.0,3.0,['Hunter'],Common,4.2,['Beast'],
8,Battlecry : Summon 3 Beasts from your hand ,5.0,5.0,['Hunter'],Legendary,4.1,,
6,Battlecry :  Discoverand cast 2 ImprovedSecrets ,,,['Hunter'],Legendary,4.0,,
3,Combo : Deal 4 damage randomly split among all enemies ,4.0,3.0,['Rogue'],Rare,3.7,['Mech'],
2,Battlecry :  Give your C'Thun +2/+2 (wherever it is) ,2.0,3.0,['Neutral'],Common,4.1,,
3,Choose a minion  Summon four 1/1 Bees that attack it ,,,['Druid'],Common,4.3,,
5,Choose One- Gain 12 Armor; or Summon two 3/3 Beetles withTaunt ,,,['Druid'],Rare,3.2,,
2,TauntBattlecry :  If your opponent has 2 or more minions  gain +1 Attack ,1.0,4.0,['Neutral'],Rare,3.9,,
4,Battlecry and Deathrattle :  Put a Secret from your deck into the battlefield ,3.0,4.0,['Paladin'],Rare,4.0,,
3,Shuffle 3 Ambushes into your opponent's deck  When drawn  you summon a 4/4 Nerubian ,,,['Rogue'],Epic,3.9,,
3,At the end of your turn  restore 3 Health to your hero ,2.0,4.0,['Paladin'],Common,3.8,['Elemental'],
7,MagneticCan't be targeted by spells or Hero Powers ,4.0,8.0,['Warrior'],Epic,2.5,['Mech'],
6,TradeableSummon two 2/7 Turtles withTaunt ,,,['Druid'],Common,3.0,,
1,Give a Beast +2 Attack and Immune this turn ,,,['Hunter'],Epic,2.4,,
2,Force an enemy minion to deal its damage to the minions next to it ,,,['Rogue'],Common,3.1,,
5,TauntBattlecry :  Gain +1 Health for each card in your hand ,4.0,1.0,['Druid'],Rare,3.1,,
2,Battlecry : Choose a card in your hand to shuffle into your deck ,5.0,4.0,"['Hunter', 'Demon Hunter']",Common,3.1,,
10,At the end of your turn  summon a random 6-Cost minion ,6.0,6.0,['Neutral'],Epic,2.3,,
2,Give a friendly minion Deathrattle :  Summon a random minion that costs (1) more ,,,['Shaman'],Epic,2.6,,Shadow
5,Summon the highest Cost Beast from your hand  It goesDormant for 2 turns ,,,['Hunter'],Rare,1.9,,
4,Battlecry :  Destroy a minion with an Attack of 7 or more ,4.0,2.0,['Neutral'],Epic,3.4,,
5,Battlecry : Draw a card ,5.0,5.0,['Neutral'],Common,4.2,['Dragon'],
6,Battlecry :  Summon a 6/6 Ogre ,1.0,1.0,['Neutral'],Common,3.0,,
2,Battlecry :  Summon a 1/1 Ooze with Taunt ,2.0,1.0,['Neutral'],Common,3.8,['Murloc'],
1,Restore 5 Health to a minion and your hero ,,,['Priest'],Common,4.1,,Holy
1,Each player gains 2 Mana Crystals ,,,['Druid'],Common,3.8,,Nature
3,Give your minions Spell Damage +1 ,,,['Shaman'],Epic,3.9,,Nature
4,Give your hero +4 Attack this turn and 4 Armor ,,,['Druid'],Rare,3.0,,
2,Combo :  Gain +1/+1 for each other card you've played this turn ,1.0,1.0,['Rogue'],Epic,3.5,,
5,Whenever this minion takes damage  deal 3 damage to your hero ,8.0,8.0,['Neutral'],Epic,3.3,['Beast'],
3,Spell Damage +1Battlecry :  If your deck has only odd-Cost cards  draw a card ,3.0,3.0,['Mage'],Common,4.2,['Beast'],
6,Whenever your hero is healed  deal that much damage to a random enemy minion ,3.0,9.0,['Paladin'],Epic,4.0,,
7,Can't Attack  Whenever this takes damage  deal 3 damage to a random enemy ,3.0,8.0,['Warrior'],Legendary,2.2,,
1,Battlecry : If you control aSecret  return a minion to its owner's hand  It costs (2) more ,1.0,2.0,['Rogue'],Rare,4.6,,
5,Give all minions in your deck Attack and Health equal to their cost ,,,['Warrior'],Legendary,2.6,,Fire
7,Taunt  Battlecry : If you have a weapon equipped  summon a 5/6 Naga withRush ,5.0,6.0,['Warrior'],Rare,3.9,['Naga'],
4,TradeableAfter youTradethis  gain +2 Durability ,5.0,,['Warrior'],Rare,3.7,,
3,Battlecry :  Refresh your Hero Power ,3.0,4.0,['Neutral'],Common,3.2,,
7,Colossal +1Lifesteal,8.0,10.0,['Priest'],Legendary,3.4,['Beast'],
1,TradeableAfter youTrade this  reduce the cost of a spell in your hand by (1) ,2.0,,['Rogue'],Common,4.5,,
4,Your weapons cost (2) less ,2.0,5.0,['Neutral'],Rare,3.2,['Pirate'],
5,Battlecry :  If you're holding a Dragon  deal 3 damage ,5.0,4.0,['Neutral'],Common,4.5,,
3,Battlecry :  If you're holding a Dragon  gain +1/+1 ,2.0,4.0,['Neutral'],Common,4.1,,
3,Deal damage equal to your hero's Attack to 3 random enemy minions ,,,"['Hunter', 'Demon Hunter']",Rare,4.0,,
2,Destroy your weapon and deal its damage to all enemy minions ,,,['Rogue'],Rare,1.9,,
9,Battlecry :  Destroy a minion  Add its Attack and Health to C'Thun's (wherever it is) ,4.0,4.0,['Rogue'],Epic,4.2,,
1,Combo :  Gain +1/+1 ,1.0,2.0,['Rogue'],Common,3.9,,
2,Has Attack equal to your Armor  Can't attack heroes ,0.0,,['Warrior'],Epic,3.1,,
6,RushCosts (1) if your hero has 6 or more attack ,6.0,6.0,"['Hunter', 'Demon Hunter']",Rare,4.6,['Demon'],
4,Battlecry : Secretlychoose toCounterthe next minion or spell your opponent plays while this is alive ,2.0,6.0,['Neutral'],Legendary,3.9,,
4,RushFrenzy : Deal damage equal to this minion's Attack to all enemy minions ,1.0,6.0,['Neutral'],Legendary,3.8,,
3,Deal 1 damage to all minions  Repeat until one dies ,,,['Warrior'],Epic,4.2,,
5,Deal 2 damage to all minions  Overkill :  Add a random Mage spell to your hand ,,,['Mage'],Epic,2.9,,Fire
4,Destroy a minion and one of your Mana Crystals ,,,['Warlock'],Common,3.2,,Shadow
7,Battlecry : Summon two 1/1 Boom Bots for each Bomb in your opponent's deck ,7.0,7.0,['Warrior'],Legendary,4.4,,
6,Deathrattle : Each player summons the lowest Cost minion from their hand ,5.0,5.0,['Neutral'],Epic,2.7,,
7,Battlecry :  If you played an Elemental last turn  deal 5 damage ,6.0,6.0,['Neutral'],Epic,4.6,['Elemental'],
1,You must be logged in to post a comment ,2.0,2.0,['Neutral'],Common,4.3,,
1,Discover a Battlecry minion ,,,['Shaman'],Rare,3.7,,Fire
2,Give a minion +1/+1  Repeat for each friendly damaged character ,,,['Warrior'],Common,3.7,,Fire
1,Choose a minion Discoverone that costs (1) more to transform it into ,,,['Shaman'],Common,4.6,,Fire
2,Give a minion +2 Health then set its Attack to be equal to its Health ,,,['Priest'],Rare,4.4,,Holy
5,Double a minion's Attack ,,,['Paladin'],Rare,2.4,,Holy
1,DiscoveraSecret  weapon  orDivine Shield minion ,,,['Paladin'],Common,3.6,,Holy
5,Give a minion +8/+8  It can't attack heroes this turn ,,,['Paladin'],Rare,4.0,,Holy
4,Give a minion +4/+4  (+4 Attack/+4 Health),,,['Paladin'],Common,4.0,,Holy
1,Give a minion +3 Attack ,,,['Paladin'],,3.0,,Holy
3,TwinspellGive your minions +1/+1 ,,,['Druid'],Common,3.3,,Nature
1,Choose a minion  Whenever it attacks  draw a card ,,,['Paladin'],Common,2.8,,Holy
8,Taunt  Lifesteal  Reborn  Deathrattle : Deal 3 damage to a random enemy ,3.0,8.0,['Shaman'],Epic,3.4,['Undead'],
3,Battlecry : Infect all enemy minions  When they die  you summon a 2/2 Zombie withTaunt ,3.0,4.0,['Death Knight'],Legendary,4.2,['Beast'],
4,Deathrattle :  Summon a 1/1 Ooze with Poisonous and Rush ,2.0,4.0,['Rogue'],Rare,2.6,['Mech'],
5,Battlecry :  Equip a random weapon for each player ,3.0,4.0,['Neutral'],Legendary,2.4,['Mech'],
3,Battlecry :  Add a random card to your hand (from your opponent's class) ,3.0,3.0,[],Common,4.4,['Beast'],
3,At the end of your turn  summon a Rot with stats equal to this minion's ,1.0,2.0,['Neutral'],Rare,2.4,,
6,Deal 2 damage to all enemy minions and Freeze them ,,,['Mage'],Rare,4.6,,
3,Deathrattle : Summon a 4/4 Hapless Handler ,1.0,2.0,['Hunter'],Rare,3.5,['Beast'],
5,LifestealInfect all enemy minions  At the end of your turn  they take 2 damage ,,,['Death Knight'],Epic,4.1,,Shadow
6,Battlecry : Your next Paladin minion this turn costs Health instead of Mana ,5.0,5.0,['Paladin'],Epic,4.5,,
5,Whenever this minion takes damage  give your minions +1 Attack ,4.0,7.0,['Neutral'],Common,2.3,,
5,Whenever a friendly minion dies while this is in your hand  gain +1/+1 ,1.0,1.0,"['Hunter', 'Demon Hunter']",Common,2.0,,
1,Stealth  At the end of your turn  give another random friendly minion +1 Health ,0.0,1.0,['Warlock'],Common,3.0,['Demon'],
6,Deal 3 damage to an enemy  Summon a 5/5 Shark withRush ,,,['Rogue'],Common,3.2,,
3,Battlecry :  All minions lose Divine Shield  Gain +3/+3 for each Shield lost ,3.0,3.0,['Neutral'],Epic,3.5,,
2,After you summon a minion with less Attack than this  give itDivine Shield andRush ,3.0,2.0,['Paladin'],Legendary,4.2,,
9,TauntAt the end of your turn  summon a 5/5 copy of a minion in your deck ,8.0,8.0,['Priest'],Epic,4.2,['Elemental'],
9,If you control two of these at the end of your turn  merge them into 'The Ancient One' ,9.0,9.0,['Neutral'],Epic,2.7,,
5,LifestealHas +1 Attack for each card you've discarded this game ,1.0,6.0,['Warlock'],Legendary,2.1,,
4,Battlecry and Deathrattle :  Deal 1 damage to all minions ,2.0,,['Warrior'],Common,3.8,,
3,Lifesteal  Battlecry : If your deck contains 10 or fewer cards  deal 6 damage to a minion ,3.0,3.0,['Warlock'],Rare,3.4,['Quilboar'],
2,Give all minions in your hand +1/+1  Spend 2Corpses to give them +1/+1 more ,,,['Death Knight'],Rare,3.5,,Shadow
1,Deal 1 damage to a minion  If it survives  summon a 2/2 Slime ,,,['Warrior'],Rare,4.1,,
7,After a friendly minion dies  deal 2 damage to the enemy hero ,5.0,8.0,['Warlock'],Common,2.7,,
3,Add a copy of each damaged friendly minion to your hand ,,,['Warrior'],Epic,3.7,,
4,At the start of your turn  deal 1 damage to your hero ,3.0,6.0,['Warlock'],Rare,2.7,,
4,Your next spell this turn costs Health instead of Mana ,,,['Warlock'],Epic,2.9,,Shadow
7,RushCosts (1) less for each damaged minion ,6.0,8.0,['Warrior'],Rare,3.9,,
2,Whenever this attacks  deal 2 damage to your hero ,2.0,5.0,['Warlock'],Common,2.9,['Demon'],
1,Battlecry :  Deal 5 damage to your hero ,2.0,,['Paladin'],Common,2.8,,
2,You must be logged in to post a comment ,3.0,2.0,['Neutral'],,2.4,['Beast'],
3,Give a minion +3 Attack  If it's a Demon  also give it +3 Health ,,,['Warlock'],Rare,2.4,,Shadow
4,TauntEnrage :  +3 Attack ,2.0,6.0,['Warrior'],Common,4.0,,
3,At the end of your turn  deal 2 damage to your hero ,4.0,5.0,['Neutral'],Common,2.7,,
5,Give your minions +3 Attack this turn ,,,['Shaman'],Common,4.2,,
2,Spell Damage +1  Deathrattle :  Draw a card ,1.0,1.0,['Neutral'],Legendary,4.5,,
10,Battlecry :  Summon all friendly Demons that died this game ,,,['Warlock'],Legendary,4.6,,
1,Battlecry :  Remove 1 Durability from your opponent's weapon ,1.0,2.0,['Neutral'],Rare,2.7,['Pirate'],
3,Battlecry :  If you control a Pirate  give your weapon +1/+1 ,3.0,4.0,['Warrior'],Rare,4.0,['Pirate'],
1,Battlecry : The next weapon you play costs (1) less ,2.0,1.0,['Warrior'],Common,4.6,['Pirate'],
1,Battlecry : Add two 1/1 Pirates to your hand ,1.0,1.0,['Rogue'],Common,4.1,['Pirate'],
2,RushBattlecry : Gain +1/+1 for each other Pirate you control ,1.0,1.0,['Rogue'],Rare,2.7,['Pirate'],
2,Battlecry :  Gain Attack equal to the Attack of your weapon ,2.0,3.0,['Neutral'],Common,3.8,['Pirate'],
3,Battlecry :  If you have a weapon equipped  Discover a spell ,2.0,4.0,['Hunter'],Rare,3.0,,
3,Battlecry :  Dredge  If it's a Murloc  change its Cost to Health instead of Mana ,3.0,4.0,['Warlock'],Rare,2.6,['Murloc'],
2,Honorable Kill : Gain +1/+1 ,2.0,,['Hunter'],Common,3.4,,
3,Battlecry : Choose a damaged friendly minion  Summon a copy of it ,3.0,3.0,['Warrior'],Epic,4.1,,
5,Lifesteal,4.0,4.0,['Neutral'],Common,2.4,['Beast'],
2,Battlecry :  Deal 1 damage ,2.0,1.0,['Neutral'],Common,2.6,['Murloc'],
3,Battlecry : Your opponent's next Hero Power costs (3) ,3.0,4.0,['Neutral'],Epic,2.1,,
3,Whenever you summon a Battlecry minion while this is in your hand  gain +1/+1 ,1.0,1.0,['Neutral'],Epic,2.5,,
2,Charge,2.0,1.0,['Neutral'],,3.6,['Murloc'],
0,Your hero can't take damage this turn ,,,"['Hunter', 'Demon Hunter']",Common,3.0,,
1,Battlecry : Gain aCorpse ,1.0,3.0,['Death Knight'],Common,4.3,['Undead'],
4,Battlecry : Discovera friendly minion that died this game  Shuffle it into your deck ,4.0,4.0,['Neutral'],Epic,3.1,,
6,TauntDeathrattle : Summon a 2/4 Muckmare withTaunt ,3.0,6.0,['Neutral'],Common,2.3,,
7,Taunt,6.0,8.0,['Neutral'],Common,3.5,,
3,Battlecry :  Return a friendly minion to your hand and give it +2/+2 ,3.0,3.0,['Shaman'],Rare,3.8,,
3,Deal 3 damage to a minion  Costs (0) if you have at least 7 Mana Crystals ,,,['Druid'],Common,2.8,,
5,After your hero attacks  transform your minions into random ones that cost (1) more ,4.0,,['Shaman'],Epic,4.2,,
7,Whenever you cast a spell  draw a minion from your deck ,4.0,8.0,['Shaman'],Epic,3.3,['Elemental'],
3,Battlecry : Transform adjacent minions into random minions that cost (1) more ,3.0,3.0,['Shaman'],Rare,4.3,,
3,Battlecry :  Give your other minions +1 Health ,3.0,2.0,['Neutral'],Common,2.5,,
2,Deal 1 damage to a minion and 2 damage to its neighbors ,,,['Hunter'],Common,2.6,,
6,Whenever your hero takes damage  this minion takes it instead ,3.0,9.0,['Neutral'],Legendary,2.1,,
2,After you play aBattlecry minion  repeat the firstBattlecry played this turn ,1.0,4.0,['Shaman'],Legendary,4.7,,
2,Give your Taunt minions +2/+2 ,,,['Warrior'],Common,2.5,,
5,Divine ShieldAfter a friendly minion loses Divine Shield  gain +2 Attack ,1.0,7.0,['Paladin'],Legendary,2.7,,
5,Whenever a friendly minion dies while this is in your hand  gain +1 Attack ,1.0,7.0,['Paladin'],Legendary,2.6,,
5,Battlecry :  Deal 4 damage to a random enemy minion ,3.0,3.0,['Neutral'],Rare,3.6,,
5,Battlecry :  Deal 5 damage to an enemy minion Deathrattle :  Deal 5 damage to your hero ,2.0,2.0,['Neutral'],Rare,2.5,,
2,Deal 2 damage  Summon a 0/2 Goblin Bomb ,,,['Hunter'],Common,3.9,,
3,Whenever this minion takes damage  summon a 1/1 Boom Bot ,2.0,3.0,['Warrior'],Rare,4.2,,
5,Deathrattle :  Add two 1/1 Skeletons to your hand ,5.0,5.0,['Rogue'],Common,2.6,,
1,After your hero attacks a minion  deal 2 damage to the enemy hero ,2.0,,['Death Knight'],Common,4.7,,
6,Deathrattle :  Add a random Dragon to your hand ,6.0,5.0,['Neutral'],Rare,4.3,['Dragon'],
2,Battlecry : If a friendly Undead died after your last turn  deal 2 damage ,2.0,3.0,['Neutral'],Common,2.6,['Undead'],
5,Battlecry :  Dredge ,5.0,,"['Hunter', 'Demon Hunter']",Common,2.1,,
4,TauntReborn,2.0,5.0,['Neutral'],Common,3.5,,
4,TauntDeathrattle : Resurrect a friendly Undead that died this game ,2.0,5.0,['Priest'],Rare,3.7,,
2,TauntWhenever this minion takes damage  gain +2 Attack ,2.0,3.0,['Neutral'],Common,2.8,,
3,Battlecry : If there is a damaged minion  gain +1/+1 andRush ,3.0,3.0,['Warrior'],Common,3.7,,
7,TauntWhenever this minion takes damage  gain +2 Attack ,4.0,10.0,['Neutral'],Common,2.9,,
2,Battlecry : Spend aCorpse to gain +1/+2 ,2.0,2.0,['Death Knight'],Rare,3.5,['Undead'],
8,TauntBattlecry : Raise up to 6Corpses as 1/3 Risen Footmen withTaunt ,8.0,8.0,['Death Knight'],Rare,3.4,['Undead'],
2,Inspire :  Gain +1 Health ,3.0,2.0,['Neutral'],Common,3.0,,
6,Deathrattle : For the rest of the game  your first card each turn costs (0)  You die in 3 turns ,6.0,6.0,['Neutral'],Legendary,3.4,['Undead'],
7,Battlecry :  Give a friendly minion +4/+4 and Taunt ,5.0,5.0,['Neutral'],Common,4.4,,
5,Battlecry : Spend 5Corpses to trigger and gain theDeathrattleof a random friendly minion that died this game ,5.0,4.0,['Death Knight'],Epic,4.5,['Undead'],
2,Deathrattle : Summon two 2/1 Spiders  If you discard this  trigger its Deathrattle ,0.0,2.0,['Warlock'],Rare,3.7,,
5,Battlecry :  If you played an Elemental last turn  draw a card ,5.0,5.0,['Mage'],Rare,4.4,['Elemental'],
3,Summon two 1-Cost minions from your deck Finale : Give themTaunt ,,,['Paladin'],Common,2.9,,Holy
2,Draw 3 cards  Discard any spells drawn ,,,['Mage'],Epic,3.4,,Shadow
6,Battlecry :  If you're holding a Dragon  destroy an enemy minion with 3 or less Attack ,3.0,6.0,['Neutral'],Rare,3.6,['Dragon'],
1,DiscoveraLackey  Mech and Dragon ,,,['Warrior'],Common,3.1,,
5,Choose One- Restore 8 Health to your hero; or Deal 4 damage ,4.0,5.0,['Druid'],Rare,3.4,,
7,Battlecry :  Summon four 0/2 Goblin Bombs ,5.0,5.0,['Hunter'],Legendary,3.2,,
5,Battlecry : Enemy Battlecry cards cost (5) more next turn ,5.0,5.0,['Neutral'],Epic,4.0,,
5,Give a minion +2 Health  Summon a Kyrian with its stats andTaunt ,,,['Priest'],Epic,3.8,,Holy
5,Combo : Put an enemy minion on the bottom of your opponent's deck ,4.0,4.0,['Rogue'],Epic,4.0,['Pirate'],
5,Taunt,5.0,4.0,['Neutral'],,1.8,,
2,Battlecry :  Give your opponent a Coin ,3.0,3.0,['Neutral'],Rare,1.5,,
1,Deathrattle : Add a Bottomfeeder to the bottom of your deck with permanent +2/+2 ,1.0,3.0,['Druid'],Epic,4.0,['Beast'],
6,You must be logged in to post a comment ,6.0,7.0,['Neutral'],,3.8,,
3,Return all friendly minions to your hand  They cost (1) this turn ,,,['Rogue'],Legendary,4.6,,
3,Deal 1 damage to a random minion  Repeat until a minion dies ,,,['Warrior'],Epic,3.2,,
2,Restore 5 Health to your hero  Reduce the Cost of a random spell in your hand by (2) ,,,['Shaman'],Rare,3.6,,
1,Freezea minion Combo : Also deal 3 damage to it ,,,"['Mage', 'Rogue']",Rare,4.0,,
3,Battlecry :  Gain +1 Health for each spell in your hand ,3.0,1.0,['Neutral'],Common,2.3,,
4,Choose Twice - Draw a card; Give your minions +1 Attack; Gain 6 Armor ,,,['Druid'],Epic,3.8,,
3,Your Battlecries trigger twice ,2.0,4.0,['Neutral'],Legendary,4.8,,
4,Rush  Divine Shield  Taunt  Windfury,3.0,3.0,['Shaman'],Rare,3.9,['Elemental'],
4,After your hero attacks  give a random minion in your hand +1/+1 ,2.0,,['Warrior'],Epic,2.6,,
8,At the end of your turn  deal 2 damage to all enemies Honorable Kill : Restore 4 Health to your hero ,9.0,7.0,['Paladin'],Epic,3.8,['Dragon'],
1,Inspire :  If your hand is empty  deal 2 damage to the enemy hero ,2.0,1.0,['Hunter'],Common,2.0,,
5,Destroy all minions except one  (chosen randomly),,,['Warrior'],Epic,4.7,,
1,Whenever you summon a minion  gain +1 Attack ,2.0,1.0,['Paladin'],Rare,2.5,,
1,Return a friendly minion to your hand  Summon a Dancer with its stats andRush ,,,['Rogue'],Epic,4.8,,Shadow
2,Draw a card  If you're holding a Dragon  gain an empty Mana Crystal ,,,['Druid'],Rare,4.8,,Nature
1,Deal 2 damage to a random enemy minion and Freeze it ,,,['Mage'],Common,3.8,,
